nba_id,player,pos2,primary_pos,active,height_wo_shoes_in,wingspan_in,height_wingspan_diff_in,team,d_dpm
1629057,Robert Williams,C,C,true,80,89.5,9.5,POR,1.88
1630218,Robert Woodard,SF,SF,false,77.5,86,8.5,,
1642911,Rocco Zikarsky,UNK,UNK,false,87,88.75,1.75,,
12067,Rod Grizzard,UNK,UNK,false,78,84,6,,
200760,Rodney Carney,SF,SF,false,76.5,82,5.5,,
203918,Rodney Hood,PF-SF,PF,false,79.25,80.5,1.25,,
201155,Rodney Stuckey,PG,PG,false,75.75,79.25,3.5,,
2206,Rodney White,SF,SF,false,79.5,83.5,4,,
201958,Rodrigue Beaubois,PG,PG,false,73.25,81.75,8.5,,
101232,Roger Powell,SF,SF,false,76.75,83.5,6.75,,
1630576,Roko Prkacin,UNK,UNK,false,79.5,83,3.5,,
12179,Rolando Howell,UNK,UNK,false,79.5,84.5,5,,
12061,Rolan Roberts,UNK,UNK,false,77.75,85,7.25,,
2781,Romain Sato,UNK,UNK,false,74,83,9,,
1629641,Romeo Langford,SG,SG,false,76.5,83,6.5,,
2648,Ronald Dupree,SF,SF,false,78,80.25,2.25,,
1641842,Ronald Holland II,PF,PF,true,78.5,82.75,4.25,DET,1.58
2436,Ronald Murray,SG,SG,false,75,79.5,4.5,,
12271,Ronald Steele,UNK,UNK,false,72.25,76.25,4,,
1627758,Ron Baker,SG,SG,false,75.25,81.75,6.5,,
1626178,Rondae Hollis-Jefferson,PF,PF,false,77.5,86,8.5,,
2110,Ron Hale,UNK,UNK,false,79.5,83,3.5,,
1631199,Ron Harper Jr.,PF,PF,true,76,85.25,9.25,BOS,-0.4
12223,Ron Lewis,UNK,UNK,false,74,78.5,4.5,,
200758,Ronnie Brewer,SF,SF,false,77.75,83.25,5.5,,
101179,Ronnie Price,PG,PG,false,72.75,77.5,4.75,,
101142,Ronny Turiaf,C,C,false,80,85.5,5.5,,
12098,Ron Slay,UNK,UNK,false,78,82,4,,
1626220,Royce O'Neale,PF,PF,true,76,81,5,PHX,0.11
203091,Royce White,PF,PF,false,79,84,5,,
2257,Ruben Boumtje-Boumtje,C,C,false,83.5,88,4.5,,
12076,Ruben Douglas,UNK,UNK,false,75.5,79.25,3.75,,
201164,Rudy Fernandez,SG,SG,false,76.75,79.5,2.75,,
200752,Rudy Gay,PF,PF,false,79,87,8,,
203497,Rudy Gobert,C,C,true,84.5,92.5,8,MIN,4
1629060,Rui Hachimura,SF,SF,true,79.75,86,6.25,LAL,-0.57
201469,Russell Carter,UNK,UNK,false,75,80.5,5.5,,
201781,Russell Robinson,UNK,UNK,false,72.5,80,7.5,,
201566,Russell Westbrook,SG,SG,true,74.25,79.75,5.5,SAC,-1.87
203893,Russ Smith,PG,PG,false,71.5,75.5,4,,
1626207,Ryan Boatright,UNK,UNK,false,70,72.5,2.5,,
12032,Ryan Carroll,UNK,UNK,false,76,80.25,4.25,,
1642346,Ryan Dunn,PF,PF,true,78.25,85.5,7.25,PHX,0.69
101155,Ryan Gomes,SF,SF,false,78.5,86,7.5,,
2415,Ryan Humphrey,SF,SF,false,78,84,6,,
1641750,Ryan Kalkbrenner,C,C,true,84.75,89,4.25,CHA,0.6
203527,Ryan Kelly,PF,PF,false,81.75,83.5,1.75,,
1642948,Ryan Nembhard,PG,PG,true,71,74.25,3.25,DAL,-1.3
12338,Ryan Richards,UNK,UNK,false,82.5,85.5,3,,
1631157,Ryan Rollins,PG,PG,true,74,81.75,7.75,MIL,0.07
12208,Ryvon Covile,UNK,UNK,false,79,85.25,6.25,,
1630180,Saddiq Bey,SF,SF,true,79,83,4,NOP,-1.17
1628996,Sagaba Konate,UNK,UNK,false,78.5,84,5.5,,
2439,Sam Clancy,UNK,UNK,false,78.25,86.75,8.5,,
1626155,Sam Dekker,PF,PF,false,79.75,83.5,3.75,,
1630573,Sam Hauser,SG,SG,true,78.75,81.25,2.5,BOS,-0.45
12083,Sam Hoskin,UNK,UNK,false,79.25,82.75,3.5,,
1630241,Sam Merrill,SG,SG,true,75.5,77,1.5,CLE,-0.22
201197,Sammy Mejia,UNK,UNK,false,77,83,6,,
201970,Sam Young,SG,SG,false,77.25,82.75,5.5,,
1630572,Sandro Mamukelashvili,PF,PF,true,81,85.25,4.25,TOR,0.83
12084,Sani Ibrahim,UNK,UNK,false,80.5,85,4.5,,
1630583,Santi Aldama,PF,PF,true,82.75,83,0.25,MEM,-0.38
12253,Sasha Kaun,UNK,UNK,false,81,88,7,,
2756,Sasha Vujacic,SG,SG,false,77.5,77.5,0,,
12134,Schea Cotton,UNK,UNK,false,76.25,79,2.75,,
1630703,Scoot Henderson,PG,PG,true,74,81,7,POR,-0.68
1630567,Scottie Barnes,SF,SF,true,79,86.75,7.75,TOR,1.47
1630575,Scottie Lewis,SG,SG,false,76,84,8,,
203159,Scott Machado,PG,PG,false,73,76,3,,
12415,Scotty Hopson,SG,SG,false,77.75,82.5,4.75,,
203816,Scotty Hopson,SG,SG,false,77.75,82.5,4.75,,
1630590,Scotty Pippen Jr,PG,PG,true,72,77.75,5.75,MEM,0.41
101252,Sean Banks,UNK,UNK,false,77.75,85,7.25,,
12130,Sean Dockery,UNK,UNK,false,72.75,76.5,3.75,,
12050,Sean Kennedy,UNK,UNK,false,72.75,74.5,1.75,,
203930,Sean Kilpatrick,SG,SG,false,74.5,79,4.5,,
2253,Sean Lampley,SF,SF,false,77.5,81.25,3.75,,
101118,Sean May,C,C,false,79,85.25,6.25,,
201606,Sean Singletary,PG,PG,false,71,76.5,5.5,,
203902,Semaj Christon,PG,PG,false,73.5,78.5,5,,
1628400,Semi Ojeleye,PF,PF,false,77.25,81.75,4.5,,
2778,Sergei Lishouk,UNK,UNK,false,82.25,84,1.75,,
203552,Seth Curry,SG,SG,true,73,76,3,GSW,-0.55
1641754,Seth Lundy,SF,SF,false,76,82.25,6.25,,
203498,Shabazz Muhammad,SF-SG,SF,false,76.75,83,6.25,,
203894,Shabazz Napier,PG,PG,false,71,75.25,4.25,,
1631101,Shaedon Sharpe,SG,SG,true,76.25,83.5,7.25,POR,-1
12140,Shaheen Holloway,UNK,UNK,false,69.5,70,0.5,,
1628983,Shai Gilgeous-Alexander,PG,PG,true,76.5,83.5,7,OKC,0.51
1629003,Shake Milton,SG,SG,true,76.5,84.75,8.25,LAL,-0.89
1629044,Shamorie Ponds,PG,PG,false,71.5,75.5,4,,
2203,Shane Battier,SF,SF,false,80.25,82.5,2.25,,
203499,Shane Larkin,PG,PG,false,70.25,70.75,0.5,,
12250,Shan Foster,UNK,UNK,false,76,83.5,7.5,,
1630536,Sharife Cooper,PG,PG,true,71.75,74,2.25,WAS,-0.85
101213,Sharrod Ford,PF,PF,false,79.25,85.5,6.25,,
2733,Shaun Livingston,PG,PG,false,78.25,83,4.75,,
12267,Shaun Pruitt,UNK,UNK,false,80.25,85,4.75,,
200761,Shawne Williams,SF,SF,false,79.25,87,7.75,,
12256,Shawn James,UNK,UNK,false,79.75,89,9.25,,
200749,Shelden Williams,C,C,false,79.5,88.25,8.75,,
202714,Shelvin Mack,PG,PG,false,73,79.5,6.5,,
202395,Sherron Collins,PG,PG,false,70.25,74.5,4.25,,
1631321,Sidy Cissoko,SG,SG,true,77.5,81.75,4.25,POR,0.79
1629679,Simisola Shittu,UNK,UNK,false,80.5,85.25,4.75,,
1631323,Simone Fontecchio,SF,SF,true,77.75,83,5.25,MIA,0.01
1628414,Sindarius Thornwell,SG,SG,false,75.5,82,6.5,,
1642883,Sion James,SG,SG,true,76.5,78.5,2,CHA,0.04
12031,SirValiant Brown,UNK,UNK,false,71,76,5,,
1627746,Skal Labissiere,C,C,true,82.5,86.5,4,WAS,0.44
1630219,Skylar Mays,PG-SG,PG,false,75,78,3,,
2470,Smush Parker,PG,PG,false,74.5,82,7.5,,
202374,Solomon Alabi,C,C,false,83.5,89,5.5,,
203524,Solomon Hill,SF,SF,false,77.5,81,3.5,,
200780,Solomon Jones,PF,PF,false,80.5,88.75,8.25,,
201603,Sonny Weems,SG-SF,SG,false,76,82,6,,
12295,Souleymane Camara,UNK,UNK,false,81.75,86.25,4.5,,
12172,Souleymane Wane,UNK,UNK,false,80.5,89,8.5,,
2049,Speedy Claxton,PG,PG,false,70.5,72,1.5,,
203915,Spencer Dinwiddie,SG,SG,true,76.5,80.25,3.75,DAL,-1.04
201150,Spencer Hawes,PF,PF,false,82,84.5,2.5,,
1642461,Spencer Jones,SF,SF,true,77.75,83,5.25,DEN,0.57
201868,Stanley Burrell,UNK,UNK,false,73.5,78.25,4.75,,
1626169,Stanley Johnson,SF,SF,false,77,83.5,6.5,,
202383,Stanley Robinson,UNK,UNK,false,78.5,84,5.5,,
201186,Stephane Lasme,"PF,SF","PF,SF",false,77,86,9,,
12095,Stephane Pelle,UNK,UNK,false,79,86,7,,
201939,Stephen Curry,PG,PG,true,74,75.5,1.5,GSW,-1.42
1627757,Stephen Zimmerman Jr.,C,C,false,82.25,87.25,5,,
1642264,Stephon Castle,PG,PG,true,77.5,81,3.5,SAS,-0.68
12053,Steve Logan,UNK,UNK,false,70,71.75,1.75,,
203500,Steven Adams,C,C,true,82.75,88.5,5.75,HOU,3.31
2212,Steven Hunter,C,C,false,82.25,88,5.75,,
200779,Steve Novak,PF,PF,false,80,81.5,1.5,,
200848,Steven Smith,PF,PF,false,79.5,84.5,5,,
1629004,Svi Mykhailiuk,SG,SG,true,78.75,77.5,-1.25,UTA,-1.2
12330,Sylven Landesberg,UNK,UNK,false,76.75,81,4.25,,
12289,Sylvere Bryan,UNK,UNK,false,81,88.5,7.5,,
1629605,Tacko Fall,C,C,false,89.25,98.25,9,,
201959,Taj Gibson,C,C,true,80.5,88,7.5,CHA,0.65
12187,Taj Gray,UNK,UNK,false,79.25,84.75,5.5,,
12241,Takais Brown,UNK,UNK,false,79.25,82,2.75,,
1629659,Talen Horton-Tucker,SF,SF,true,74.5,85.25,10.75,CHI,-0.42
1642926,Tamar Bates,UNK,UNK,false,75.75,82.25,6.5,,
2447,Tamar Slay,SG,SG,false,78.75,83.5,4.75,,
12128,Taquan Dean,UNK,UNK,false,74,78.75,4.75,,
200814,Tarence Kinsey,SG,SG,false,76.75,78.75,2,,
1631106,Tari Eason,PF,PF,true,78.75,86,7.25,HOU,1.42
12037,Tate Decker,UNK,UNK,false,81.25,83.75,2.5,,
201192,Taurean Green,"PG,SG","PG,SG",false,71,74.25,3.25,,
1627752,Taurean Prince,SG,SG,true,78.5,83.5,5,MIL,-0.01
12107,Taylor Coppenrath,UNK,UNK,false,79.75,83.5,3.75,,
1641707,Taylor Hendricks,PF,PF,true,80.25,84.5,4.25,UTA,-1.13
12045,Teddy Dupay,UNK,UNK,false,69.5,70.75,1.25,,
12191,Tedric Hill,UNK,UNK,false,79.75,85,5.25,,
1629630,Temetrius Morant,PG,PG,true,75,79,4,MEM,-0.66
1629611,Terance Mann,SG,SG,true,76.75,79.75,3,BKN,-0.75
1629056,Terence Davis,SG,SG,false,75,80.75,5.75,,
12129,Terence Dials,UNK,UNK,false,79.75,84,4.25,,
1631173,Terquavion Smith,PG,PG,false,74.25,78.5,4.25,,
1628390,Terrance Ferguson,SF,SF,false,77.5,80.75,3.25,,
2121,Terrance Roberson,SF,SF,false,77.5,80,2.5,,
1626189,Terran Petteway,UNK,UNK,false,76.75,83.25,6.5,,
203093,Terrence Jones,PF,PF,false,80.25,86.25,6,,
203082,Terrence Ross,SG,SG,false,78,79.25,1.25,,
1630545,"Terrence Shannon, Jr.",SG,SG,true,77.5,80.25,2.75,MIN,-1.14
201944,Terrence Williams,SF,SF,false,77,81,4,,
202358,Terrico White,SG,SG,false,75.75,81,5.25,,
1626179,Terry Rozier,PG,PG,true,72.5,80.25,7.75,MIA,-0.81
201152,Thaddeus Young,PF,PF,false,77.75,83.5,5.75,,
203648,Thanasis Antetokounmpo,C,C,true,77.25,84,6.75,MIL,1.3
1630177,Theo Maledon,PG,PG,false,76,80.75,4.75,,
1629033,Theo Pinson,SG,SG,false,77,82.75,5.75,,
2604,Theron Smith,SF,SF,false,78.5,82.25,3.75,,
1628418,Thomas Bryant,C,C,true,81.5,90,8.5,CLE,-0.13
203080,Thomas Robinson,PF,PF,false,79.75,87.25,7.5,,
1642850,Thomas Sorber,PF,PF,false,81.25,90,8.75,,
1629118,Thomas Welsh,C,C,false,83.5,84,0.5,,
1627748,Thon Maker,C,C,false,83.75,87,3.25,,
12014,Tiago Splitter,UNK,UNK,false,82.25,86,3.75,,
1642275,Tidjane Salaun,PF,PF,true,81,84.75,3.75,CHA,-0.26
12174,Tim Bowers,UNK,UNK,false,72.5,81,8.5,,
203501,Tim Hardaway Jr,SG,SG,true,76.5,79,2.5,DEN,-1.4
896,Tim Hardaway Jr.,PG,PG,false,76.5,79,2.5,,
2773,Tim Pickett,UNK,UNK,false,75,79.5,4.5,,
2432,Tito Maddox,SG,SG,false,75,77,2,,
200555,TJ Cummings,UNK,UNK,false,79.5,81.5,2,,
2551,T.J. Ford,PG,PG,false,71,71.5,0.5,,
1628388,TJ Leaf,PF,PF,false,80.75,83,2.25,,
204456,T.J. McConnell,PG,PG,true,72.5,74,1.5,IND,-0.42
203933,T.J. Warren,SF,SF,false,79,82.25,3.25,,
202699,Tobias Harris,PF,PF,true,78.5,83,4.5,DET,0.18
203107,Tomas Satoransky,SG-PG-SF,SG,false,78.5,79.25,0.75,,
2596,Tommy Smith,UNK,UNK,false,81,86.5,5.5,,
12016,Tom Timmerrmans,UNK,UNK,false,82.5,83,0.5,,
201962,Toney Douglas,PG,PG,false,73,78,5,,
2754,Tony Allen,SF,SF,false,75.5,81,5.5,,
2800,Tony Bobbitt,SG,SG,false,74.75,79,4.25,,
1628396,Tony Bradley,C,C,true,81.25,89,7.75,IND,0.44
1628974,Tony Carr,UNK,UNK,false,75,80.25,5.25,,
203183,Tony Mitchell,SF,SF,false,77.25,82,4.75,,
203502,Tony Mitchell,PF,PF,false,77.25,82,4.75,,
203503,Tony Snell,SG,SG,false,78,83.5,5.5,,
203100,Tony Wroten,PG,PG,false,76.75,81,4.25,,
12185,Torin Francis,UNK,UNK,false,81,85,4,,
12171,Tory Walker,UNK,UNK,false,78.75,83.25,4.5,,
1641739,Toumani Camara,SF,SF,true,79,84.5,5.5,POR,0.44
1629027,Trae Young,PG,PG,true,72.5,75,2.5,ATL,-2.41
101143,Travis Diener,PG,PG,false,71.75,71.75,0,,
2580,Travis Hansen,SF,SF,false,76.5,78.5,2,,
202727,Travis Leslie,SG,SG,false,75,82.5,7.5,,
12062,Travis Robinson,UNK,UNK,false,77.25,82.5,5.25,,
1631218,Trayce Jackson-Davis,C,C,true,80.25,85,4.75,GSW,-0.06
1642848,Tre Johnson,SG,SG,true,76.75,82.25,5.5,WAS,-1.71
1630200,Tre Jones,PG,PG,true,73,76,3,CHI,-0.61
1630544,Tre Mann,PG,PG,true,75.25,76,0.75,CHA,-0.96
1629682,Tremont Waters,PG,PG,false,69.5,74.25,4.75,,
1630570,Trendon Watford,PF,PF,true,79.5,86.25,6.75,PHI,-0.08
1630235,Trent Forrest,SG,SG,false,75.5,79.5,4,,
2239,Trenton Hassell,SF,SF,false,76.25,80,3.75,,
12265,Trent Plaisted,UNK,UNK,false,81.25,82.5,1.25,,
1642280,Trentyn Flowers,PF,PF,true,78.5,80.25,1.75,CHI,0.11
12120,Tre Simmons,UNK,UNK,false,76,79.5,3.5,,
1626203,Treveon Graham,SF,SF,false,76,82.5,6.5,,
1630652,Trevion Williams,UNK,UNK,false,79.25,86.75,7.5,,
1642350,Trevon Brazile,UNK,UNK,false,81.25,87.75,6.5,,
1628979,Trevon Duval,PG,PG,false,73.5,80.25,6.75,,
2772,Trevor Ariza,SF,SF,false,79,86,7,,
202344,Trevor Booker,PF,PF,false,78.25,81.75,3.5,,
12081,Trevor Harvey,UNK,UNK,false,81.5,85,3.5,,
1631211,Trevor Keels,SG,SG,false,75.25,79.25,4,,
203522,Trevor Mbakwe,UNK,UNK,false,78.75,88,9.25,,
1641725,Trey Alexander,SG,SG,true,75.25,82,6.75,NOP,-0.31
203504,Trey Burke,PG,PG,false,71.75,77.5,5.75,,
201234,Trey Johnson,SG,SG,false,75,77,2,,
1626168,Trey Lyles,PF,PF,true,81,85.5,4.5,SAC,-0.21
1630530,Trey Murphy III,SF,SF,true,79.5,84,4.5,NOP,-1.27
202717,Trey Thompkins,C,C,false,80.5,85,4.5,,
1641783,Tristan da Silva,SF,SF,true,80.25,82.25,2,ORL,-0.4
202684,Tristan Thompson,PF,PF,true,79.5,85.25,5.75,CLE,0.46
1641774,Tristan Vukcevic,PF,PF,true,83.25,86.5,3.25,WAS,0.01
1641803,Tristen Newton,SG,SG,false,75.25,78.75,3.5,,
2559,Troy Bell,PG,PG,false,72.25,77,4.75,,
1628972,Troy Brown,SF,SF,false,77.75,82.25,4.5,,
2211,Troy Murphy,PF,PF,false,81.75,83,1.25,,
12162,Troy Ostler,UNK,UNK,false,80.75,85.5,4.75,,
1627786,Troy Williams,SF,SF,false,77.75,80.25,2.5,,
203189,Tu Holloway,UNK,UNK,false,70.5,77.5,7,,
1629660,Ty Jerome,PG,PG,true,76.25,76,-0.25,MEM,-0.2
201951,Ty Lawson,PG,PG,false,71.25,72.75,1.5,,
1630189,Tyler Bey,SF,SF,false,78,85.25,7.25,,
1629076,Tyler Cook,PF,PF,false,79.25,84.5,5.25,,
1628416,Tyler Dorsey,SG,SG,false,75,77.25,2.25,,
203898,Tyler Ennis,PG,PG,false,73,79.25,6.25,,
201946,Tyler Hansbrough,PF,PF,false,80.25,83.5,3.25,,
1626227,Tyler Harvey,UNK,UNK,false,74.75,77.5,2.75,,
1629639,Tyler Herro,SG,SG,true,76.5,75.25,-1.25,MIA,-0.62
202715,Tyler Honeycutt,SF,SF,false,78.75,81,2.25,,
1642278,Tyler Kolek,PG,PG,true,73.25,74.75,1.5,NYK,-0.33
1628399,Tyler Lydon,PF,PF,false,80.25,84,3.75,,
12284,Tyler Smith,UNK,UNK,false,77.25,81.75,4.5,,
1641890,Tyler Smith,C,C,true,81,85,4,MIL,-0.23
1627755,Tyler Ulis,PG,PG,false,68.75,74,5.25,,
203092,Tyler Zeller,C,C,false,83.25,84,0.75,,
1642360,Tyon Grant-Foster,UNK,UNK,false,77.75,83.75,6,,
201936,Tyreke Evans,SG,SG,false,76,83.25,7.25,,
1630179,Tyrell Terry,SG,SG,false,73.5,73.75,0.25,,
1630169,Tyrese Haliburton,PG,PG,true,76.75,79.75,3,IND,0.14
1631213,Tyrese Martin,SG,SG,true,77.25,82.5,5.25,BKN,-0.67
1630178,Tyrese Maxey,PG,PG,true,74,79,5,PHI,-0.72
1642878,Tyrese Proctor,SG,SG,true,76.25,79.25,3,CLE,-1.05
12240,Tyrone Brazelton,UNK,UNK,false,70,73.75,3.75,,
200748,Tyrus Thomas,PF,PF,false,79.25,87,7.75,,
203116,Tyshawn  Taylor,PG,PG,false,74.75,78.25,3.5,,
1630234,Ty-Shon Alexander,SG,SG,false,74,80,6,,
2199,Tyson Chandler,C,C,false,83.5,87,3.5,,
1631102,Tyty Washington Jr.,PG,PG,true,74.25,80,5.75,LAC,0.26
1628967,Tyus Battle,UNK,UNK,false,77,81,4,,
1626145,Tyus Jones,PG,PG,true,72.5,77,4.5,DAL,-0.75
12093,Uche Nsonwu-Amadi,UNK,UNK,false,79.75,87.75,8,,
12059,Uche Okafor,UNK,UNK,false,81,89.5,8.5,,
1628962,Udoka Azubuike,C,C,false,82,91,9,,
2617,Udonis Haslem,C,C,false,79.75,83,3.25,,
12094,Ugonna Okyekwe,UNK,UNK,false,79.25,87,7.75,,
1642279,Ulrich Chomche,UNK,UNK,false,82.25,88,5.75,,
203505,Vander Blue,SG,SG,false,75.5,78,2.5,,
12018,Vassil Evtimov,UNK,UNK,false,81.75,82.5,0.75,,
203506,Victor Oladipo,SG,SG,false,75.25,81.25,6,,
1641705,Victor Wembanyama,PF,PF,true,88,96,8,SAS,2.76
12192,Viktor Keyru,UNK,UNK,false,77.25,81.25,4,,
1626205,Vince Hunter,UNK,UNK,false,78.75,83,4.25,,
2428,Vincent Yarbrough,SG,SG,false,77.5,84.5,7,,
1631246,Vince Williams,SG,SG,true,76,83,7,UTA,-0.02
1630249,Vít Krejčí,SG,SG,true,78.75,84,5.25,POR,-0.12
1628431,V.J. Beachem,UNK,UNK,false,78.25,82.25,4,,
1642845,V.J. Edgecombe,SG,SG,true,76,79.5,3.5,PHI,-0.29
12252,Vladimir Golubovic,UNK,UNK,false,83.25,86.5,3.25,,
1642884,Vladislav Goldin,C,C,false,84,89.25,5.25,,
1627735,Wade Baldwin IV,PG,PG,false,74.5,83.25,8.75,,
1631117,Walker Kessler,C,C,true,84.25,88.25,4,UTA,1.1
1642383,Walter Clayton Jr.,PG,PG,true,74,76,2,UTA,-0.61
201961,Wayne Ellington,SG,SG,false,76.25,78.5,2.25,,
1627782,Wayne Selden Jr.,SG,SG,false,76.25,82.5,6.25,,
101134,Wayne Simien,PF,PF,false,79.25,84,4.75,,
12101,Wayne Wallace,UNK,UNK,false,79.25,86,6.75,,
1628976,Wendell Carter Jr.,C,C,true,80.75,88.5,7.75,ORL,1.19
1631111,Wendell Moore Jr.,SF,SF,true,76.25,84.5,8.25,DET,0.23
1628411,Wesley Iwundu,SF,SF,false,77.5,85,7.5,,
202325,Wesley Johnson,SF,SF,false,78.25,85,6.75,,
12102,Wesley Wilson,UNK,UNK,false,82.25,87,4.75,,
203115,Will Barton,SG,SG,false,77,81.75,4.75,,
200807,Will Blalock,PG,PG,false,71.25,78,6.75,,
101198,Will Bynum,SG,SG,false,70.5,75.5,5,,
12524,Will Clyburn,UNK,UNK,false,77.75,84.25,6.5,,
101215,Will Conroy,PG,PG,false,73,75,2,,
203733,William Buford,UNK,UNK,false,76,81.5,5.5,,
1626161,Willie Cauley-Stein,C,C,false,83.25,87,3.75,,
2584,Willie Green,SG,SG,false,74.5,79.25,4.75,,
202378,Willie Warren,PG,PG,false,74.5,78,3.5,,
12091,Will McDonald,UNK,UNK,false,81.5,87.5,6,,
1642954,Will Richard,SG,SG,true,75.25,81.75,6.5,GSW,0.33
1642860,Will Riley,SF,SF,true,80.25,80.75,0.5,WAS,-1.09
2226,Will Solomon,PG,PG,false,71.75,81.5,9.75,,
202333,Xavier Henry,SF,SF,false,77.25,83.25,6,,
203904,Xavier Thames,UNK,UNK,false,74.25,76,1.75,,
1630214,Xavier Tillman,PF,PF,true,79.5,86,6.5,BOS,0.97
1642905,Yang Hansen,C,C,true,85,86.75,1.75,POR,-0.27
1642949,Yanic Konan Niederahuser,PF,PF,true,83.25,87.25,4,LAC,0.33
1628999,Yante Maten,PF,PF,false,79.25,84.5,5.25,,
12195,Yemi Nicholson,UNK,UNK,false,79.75,88.25,8.5,,
1630213,Yoeli Childs,UNK,UNK,false,78,83.5,5.5,,
201180,Yue Sun,SG,SG,false,79.75,81,1.25,,
1642274,Yves Missi,C,C,true,82.75,86,3.25,NOP,0.49
1630582,Yves Pons,PF,PF,false,77.5,84.75,7.25,,
12210,Zabian Dowdell,UNK,UNK,false,73,82,9,,
1642258,Zaccharie Risacher,SG,SG,true,80.25,82.5,2.25,ATL,-0.4
1628380,Zach Collins,C,C,true,82.25,85,2.75,CHI,1.26
1641744,Zach Edey,C,C,true,87.75,94.75,7,MEM,1.31
203897,Zach LaVine,SG,SG,true,76.5,80.25,3.75,SAC,-2.3
12159,Zach Marbury,UNK,UNK,false,73.25,75.5,2.25,,
1629668,Zach Norvell Jr.,SG,SG,false,76.5,78,1.5,,
1630192,Zeke Nnaji,PF,PF,true,81.25,86,4.75,DEN,0.5
1629015,Zhaire Smith,SF,SF,false,74.75,81.75,7,,
1627753,Zhou Qi,C,C,false,85.25,91.75,6.5,,
1630533,Ziaire Williams,SF,SF,true,80.25,82.25,2,BKN,0.54
1629627,Zion Williamson,C,C,true,78,82.75,4.75,NOP,-0.78
