game_file,opponent,frame,period,game_clock,shot_clock,shooter_id,shooter_name,shooter_team,shooter_dist_to_rim_in,rim_x,rim_y,release_ball_x,release_ball_y,release_ball_z,min_ball_rim_3d_in,nearest_defender_id,nearest_defender_name,contest_distance_ft,closeout_speed_ft_s,closeout_delta_ft_500ms,contest_angle_deg,hand_up_in,shot_contest_quality
nba_game_0022500864_processed.parquet,Rockets,286303,3,5:24,15,201142,Kevin Durant,Rockets,336.94,-516.0,0.0,-211.084,-151.023,91.618,11.44,1631170,Jaime Jaquez Jr.,7.403,11.215,5.607,170.37,39.77,54.09
nba_game_0022500864_processed.parquet,Rockets,321613,3,1:33,11,1642263,Reed Sheppard,Rockets,349.49,-516.0,0.0,-184.031,-76.187,92.463,7.32,1641796,Pelle Larsson,5.33,12.213,6.106,168.07,45.64,61.34
nba_game_0022500864_processed.parquet,Rockets,335740,3,0.9,,201142,Kevin Durant,Rockets,370.51,-516.0,0.0,-145.939,-1.737,91.075,5.84,1631170,Jaime Jaquez Jr.,3.61,3.405,1.703,173.35,35.8,50.13
nba_game_0022500864_processed.parquet,Rockets,367895,4,8:32,12,1631106,Tari Eason,Rockets,273.43,-516.0,0.0,-514.651,267.365,91.71,11.87,1642857,Kasparas Jakucionis,6.383,11.314,5.657,144.48,43.49,57.66
nba_game_0022500864_processed.parquet,Rockets,369561,4,8:04,16,1630578,Alperen Sengun,Rockets,321.09,-516.0,0.0,-206.196,-75.256,91.088,8.67,1642276,Kel'el Ware,10.199,13.142,6.571,174.66,35.66,45.0
nba_game_0022500864_processed.parquet,Rockets,382571,4,6:55,10,1631106,Tari Eason,Rockets,306.86,-516.0,0.0,-314.674,-226.794,91.586,8.5,203952,Andrew Wiggins,7.472,14.39,7.195,147.55,32.6,53.85
nba_game_0022500886_processed.parquet,Nets,4354,1,11:09,1.8,1629008,Michael Porter Jr.,Nets,304.42,-516.0,0.0,-379.284,-266.572,91.254,15.41,1629639,Tyler Herro,4.148,8.386,4.193,162.26,36.75,65.48
nba_game_0022500886_processed.parquet,Nets,12996,1,9:39,16,1642849,Nolan Traore,Nets,331.11,-516.0,0.0,-193.305,2.763,91.233,9.98,1628389,Bam Adebayo,8.736,11.452,5.726,168.54,45.36,49.42
nba_game_0022500886_processed.parquet,Nets,19565,1,7:50,18,1629008,Michael Porter Jr.,Nets,281.6,-516.0,0.0,-438.819,266.47,90.997,9.43,203952,Andrew Wiggins,4.942,10.186,5.093,156.9,18.59,62.7
nba_game_0022500886_processed.parquet,Nets,50973,1,4:47,18,1642879,Ben Saraf,Nets,324.21,-516.0,0.0,-216.167,87.767,93.755,11.65,203952,Andrew Wiggins,9.658,9.697,4.848,152.48,33.13,46.2
nba_game_0022500886_processed.parquet,Nets,52434,1,4:23,10,1630533,Ziaire Williams,Nets,310.34,-516.0,0.0,-305.541,-211.208,91.517,11.14,1630558,Davion Mitchell,4.666,13.198,6.599,149.86,41.39,63.67
nba_game_0022500886_processed.parquet,Nets,52749,1,4:18,12,1641730,Noah Clowney,Nets,306.52,-516.0,0.0,-343.944,245.531,91.479,14.24,1631170,Jaime Jaquez Jr.,6.336,3.196,1.598,118.99,30.17,39.81
nba_game_0022500886_processed.parquet,Nets,62747,1,3:03,17,1642874,Danny Wolf,Nets,282.05,-516.0,0.0,-258.553,-56.918,93.471,11.52,1642276,Kel'el Ware,5.041,-0.259,-0.13,172.75,36.27,32.36
nba_game_0022500886_processed.parquet,Nets,66029,1,2:08,11,1642874,Danny Wolf,Nets,327.87,-516.0,0.0,-199.552,56.18,92.426,9.71,1642276,Kel'el Ware,6.694,3.166,1.583,176.96,45.42,38.44
nba_game_0022500886_processed.parquet,Nets,101718,2,11:00,11,1631169,Josh Minott,Nets,323.93,-516.0,0.0,-247.215,167.619,92.055,8.78,1631323,Simone Fontecchio,8.687,15.021,7.511,168.71,4.28,38.16
nba_game_0022500886_processed.parquet,Nets,103277,2,10:34,18,1630533,Ziaire Williams,Nets,280.15,-516.0,0.0,-494.468,265.456,92.694,16.88,1628389,Bam Adebayo,6.402,17.494,8.747,131.84,45.15,57.59
nba_game_0022500886_processed.parquet,Nets,136816,2,7:28,5,1629008,Michael Porter Jr.,Nets,341.48,-516.0,0.0,-252.636,215.191,90.342,7.15,203952,Andrew Wiggins,4.619,1.439,0.72,172.53,22.36,39.23
nba_game_0022500886_processed.parquet,Nets,151361,2,6:18,14,1629008,Michael Porter Jr.,Nets,311.42,-516.0,0.0,-210.508,53.725,90.377,14.5,1630558,Davion Mitchell,3.395,8.719,4.359,146.42,23.36,68.12
nba_game_0022500886_processed.parquet,Nets,173150,2,4:17,10,1641730,Noah Clowney,Nets,307.69,-516.0,0.0,-331.844,-239.318,90.3,13.23,1628389,Bam Adebayo,8.627,7.928,3.964,156.37,29.83,49.54
nba_game_0022500886_processed.parquet,Nets,209629,2,1:04,16,1642849,Nolan Traore,Nets,308.21,-516.0,0.0,-251.465,-143.01,92.34,9.65,1630558,Davion Mitchell,5.997,7.89,3.945,175.67,34.33,58.6
nba_game_0022500886_processed.parquet,Nets,230416,3,10:32,18,1629611,Terance Mann,Nets,281.41,516.0,0.0,502.958,276.779,90.743,14.48,1630558,Davion Mitchell,6.456,15.831,7.915,154.87,29.02,57.4
nba_game_0022500886_processed.parquet,Nets,294290,3,4:33,15,1630533,Ziaire Williams,Nets,306.71,516.0,0.0,354.091,243.04,90.714,16.76,203952,Andrew Wiggins,6.478,6.866,3.433,171.17,36.22,53.07
nba_game_0022500886_processed.parquet,Nets,301980,3,2:53,11,1630533,Ziaire Williams,Nets,306.67,516.0,0.0,286.333,-182.682,90.723,10.13,1629639,Tyler Herro,10.718,5.176,2.588,149.32,11.77,29.21
nba_game_0022500886_processed.parquet,Nets,343347,4,10:31,9,1630533,Ziaire Williams,Nets,311.61,516.0,0.0,219.759,-14.103,90.954,13.64,1631170,Jaime Jaquez Jr.,6.68,13.768,6.884,164.76,43.24,56.62
nba_game_0022500886_processed.parquet,Nets,357787,4,9:28,9,1642849,Nolan Traore,Nets,339.54,516.0,0.0,287.303,241.295,90.487,8.84,1642857,Kasparas Jakucionis,4.403,11.087,5.544,151.14,40.38,64.59
nba_game_0022500886_processed.parquet,Nets,368845,4,8:04,4.7,1641730,Noah Clowney,Nets,337.43,516.0,0.0,196.092,-95.744,90.122,10.97,1642857,Kasparas Jakucionis,4.4,8.226,4.113,177.41,46.63,64.6
nba_game_0022500886_processed.parquet,Nets,388919,4,6:21,16,1629008,Michael Porter Jr.,Nets,325.83,516.0,0.0,200.398,53.264,90.285,7.56,1642857,Kasparas Jakucionis,6.378,1.409,0.704,124.85,36.12,32.96
nba_game_0022500886_processed.parquet,Nets,394462,4,4:48,6,1641730,Noah Clowney,Nets,310.65,516.0,0.0,225.956,-91.979,90.009,10.3,1642857,Kasparas Jakucionis,10.23,-3.829,-1.915,103.69,0.73,0.61
nba_game_0022500886_processed.parquet,Nets,404508,4,3:42,15,1629008,Michael Porter Jr.,Nets,318.48,516.0,0.0,195.583,-9.113,91.543,10.84,1642857,Kasparas Jakucionis,2.516,5.54,2.77,173.13,47.41,61.97
nba_game_0022500886_processed.parquet,Nets,434307,4,44.3,9,1642879,Ben Saraf,Nets,313.99,516.0,0.0,236.996,-123.506,90.48,6.63,1642066,Myron Gardner,5.935,11.358,5.679,161.99,37.21,59.23
nba_game_0022500886_processed.parquet,Nets,439706,4,12.5,11,1630592,Jalen Wilson,Nets,284.35,516.0,0.0,490.202,-273.774,90.521,9.27,1642443,Jahmir Young,4.03,6.713,3.357,174.41,41.86,61.07
nba_game_0022500901_processed.parquet,Nets,7220,1,10:56,16,1629611,Terance Mann,Nets,288.01,-516.0,0.0,-457.719,-276.277,91.017,12.95,1629639,Tyler Herro,9.004,5.984,2.992,168.78,1.2,26.93
nba_game_0022500901_processed.parquet,Nets,16329,1,9:21,12,1629008,Michael Porter Jr.,Nets,346.29,-516.0,0.0,-238.618,-198.711,91.635,10.36,1628389,Bam Adebayo,9.02,-3.076,-1.538,171.2,9.99,11.76
nba_game_0022500901_processed.parquet,Nets,54115,1,4:53,16,1641730,Noah Clowney,Nets,310.92,-516.0,0.0,-344.927,256.317,92.081,11.55,1631170,Jaime Jaquez Jr.,5.331,8.981,4.491,155.18,40.71,61.34
nba_game_0022500901_processed.parquet,Nets,55500,1,4:30,16,1629008,Michael Porter Jr.,Nets,304.08,-516.0,0.0,-229.568,80.912,91.21,11.7,1629639,Tyler Herro,11.773,2.544,1.272,111.88,1.46,10.76
nba_game_0022500901_processed.parquet,Nets,57322,1,4:00,10,1642849,Nolan Traore,Nets,289.72,-516.0,0.0,-447.187,274.085,90.414,12.21,1631170,Jaime Jaquez Jr.,6.383,11.102,5.551,167.1,29.15,57.66
nba_game_0022500901_processed.parquet,Nets,90661,1,58.9,12,1642874,Danny Wolf,Nets,338.89,-516.0,0.0,-192.447,72.797,92.839,8.45,1628389,Bam Adebayo,7.626,2.666,1.333,174.21,46.87,33.3
nba_game_0022500901_processed.parquet,Nets,119745,2,9:48,10,1630534,Ochai Agbaji,Nets,293.01,-516.0,0.0,-347.667,-228.899,90.294,15.07,1630696,Dru Smith,3.953,9.157,4.579,130.61,40.95,66.17
nba_game_0022500901_processed.parquet,Nets,130206,2,8:32,12,1642874,Danny Wolf,Nets,325.12,-516.0,0.0,-340.366,-268.045,92.428,7.94,1628389,Bam Adebayo,9.523,6.589,3.294,152.15,10.64,35.24
nba_game_0022500901_processed.parquet,Nets,152902,2,6:47,15,1629008,Michael Porter Jr.,Nets,308.15,-516.0,0.0,-260.809,-168.89,90.932,9.71,1630696,Dru Smith,7.956,15.685,7.843,166.56,34.97,52.15
nba_game_0022500901_processed.parquet,Nets,153186,2,6:43,13,1629008,Michael Porter Jr.,Nets,301.18,-516.0,0.0,-256.494,-149.192,91.47,12.37,1642857,Kasparas Jakucionis,5.98,7.306,3.653,146.94,43.4,56.47
nba_game_0022500901_processed.parquet,Nets,167009,2,4:14,19,1641730,Noah Clowney,Nets,279.73,-516.0,0.0,-453.868,-266.349,91.706,10.48,1630558,Davion Mitchell,15.229,8.496,4.248,148.47,7.49,36.24
nba_game_0022500901_processed.parquet,Nets,180354,2,3:37,5,1629008,Michael Porter Jr.,Nets,300.61,-516.0,0.0,-393.875,-271.84,90.213,15.27,1629639,Tyler Herro,3.9,9.602,4.801,141.73,31.98,66.35
nba_game_0022500901_processed.parquet,Nets,184852,2,3:05,8,1629008,Michael Porter Jr.,Nets,279.19,-516.0,0.0,-429.716,257.214,90.785,13.76,203952,Andrew Wiggins,5.358,9.05,4.525,151.2,20.81,61.25
nba_game_0022500901_processed.parquet,Nets,211418,3,11:30,10,1641730,Noah Clowney,Nets,305.22,516.0,0.0,327.668,235.311,91.958,9.76,1630558,Davion Mitchell,4.975,9.639,4.82,164.59,37.78,62.59
nba_game_0022500901_processed.parquet,Nets,216723,3,10:01,8,1629008,Michael Porter Jr.,Nets,313.72,516.0,0.0,326.229,-246.005,91.407,13.85,1630558,Davion Mitchell,4.116,6.432,3.216,156.45,22.41,59.71
nba_game_0022500901_processed.parquet,Nets,218388,3,9:34,16,1629008,Michael Porter Jr.,Nets,322.15,516.0,0.0,208.673,92.388,91.305,16.28,1630558,Davion Mitchell,1.871,9.058,4.529,96.13,19.89,73.45
nba_game_0022500901_processed.parquet,Nets,223439,3,9:11,19,1629008,Michael Porter Jr.,Nets,339.9,516.0,0.0,194.235,110.998,90.532,9.7,203952,Andrew Wiggins,5.413,0.352,0.176,166.4,-2.71,17.37
nba_game_0022500901_processed.parquet,Nets,226147,3,8:49,15,1641730,Noah Clowney,Nets,313.66,516.0,0.0,258.841,168.575,90.132,12.95,1641796,Pelle Larsson,5.591,13.6,6.8,170.99,8.98,52.91
nba_game_0022500901_processed.parquet,Nets,231973,3,8:00,8,1629008,Michael Porter Jr.,Nets,312.63,516.0,0.0,202.369,11.172,90.788,10.86,203952,Andrew Wiggins,4.168,7.166,3.583,156.93,30.52,62.29
nba_game_0022500901_processed.parquet,Nets,252233,3,6:12,14,1629008,Michael Porter Jr.,Nets,322.48,516.0,0.0,203.791,56.424,91.559,11.78,203952,Andrew Wiggins,4.42,4.394,2.197,72.33,23.93,54.94
nba_game_0022500901_processed.parquet,Nets,254916,3,5:27,8,1629611,Terance Mann,Nets,276.1,516.0,0.0,487.078,-268.886,91.304,11.08,1629639,Tyler Herro,12.888,4.754,2.377,104.79,1.2,18.83
nba_game_0022500901_processed.parquet,Nets,265169,3,4:08,13,1629008,Michael Porter Jr.,Nets,333.04,516.0,0.0,250.383,204.617,90.524,12.97,203952,Andrew Wiggins,5.394,6.28,3.14,165.24,46.45,54.67
nba_game_0022500901_processed.parquet,Nets,266812,3,3:41,18,1630533,Ziaire Williams,Nets,279.74,516.0,0.0,486.15,-260.867,90.362,9.49,203952,Andrew Wiggins,13.496,3.238,1.619,158.17,6.36,17.44
nba_game_0022500901_processed.parquet,Nets,292731,3,1:20,17,1630533,Ziaire Williams,Nets,273.63,516.0,0.0,484.918,-257.91,90.103,11.04,1631170,Jaime Jaquez Jr.,9.455,14.975,7.487,144.85,44.34,46.91
nba_game_0022500901_processed.parquet,Nets,318318,4,11:15,12,1630533,Ziaire Williams,Nets,277.08,516.0,0.0,485.831,-259.005,91.628,15.13,1641796,Pelle Larsson,6.81,12.117,6.059,104.87,46.11,56.16
nba_game_0022500901_processed.parquet,Nets,335641,4,9:40,15,1629008,Michael Porter Jr.,Nets,305.0,516.0,0.0,217.298,19.432,91.389,9.67,1630696,Dru Smith,3.842,0.566,0.283,51.25,38.26,47.29
nba_game_0022500901_processed.parquet,Nets,352348,4,8:04,9,1641730,Noah Clowney,Nets,276.22,516.0,0.0,508.114,269.597,90.348,10.96,1642857,Kasparas Jakucionis,8.069,6.996,3.498,129.1,40.13,47.99
nba_game_0022500901_processed.parquet,Nets,356955,4,7:41,13,1641730,Noah Clowney,Nets,329.61,516.0,0.0,214.505,-125.217,90.025,13.75,1631170,Jaime Jaquez Jr.,7.062,1.103,0.552,168.1,33.01,29.42
nba_game_0022500901_processed.parquet,Nets,362776,4,6:42,16,1629008,Michael Porter Jr.,Nets,273.42,516.0,0.0,526.682,265.115,91.167,12.42,1631170,Jaime Jaquez Jr.,16.863,2.825,1.412,147.72,8.56,17.73
nba_game_0022500901_processed.parquet,Nets,376053,4,6:27,15,1641730,Noah Clowney,Nets,310.12,516.0,0.0,304.43,222.064,91.257,15.81,1642857,Kasparas Jakucionis,7.832,10.008,5.004,147.66,39.44,52.59
nba_game_0022500901_processed.parquet,Nets,380348,4,5:15,16,1629008,Michael Porter Jr.,Nets,345.07,516.0,0.0,227.342,-183.459,91.466,10.97,1630696,Dru Smith,4.199,7.44,3.72,177.04,31.93,63.21
nba_game_0022500901_processed.parquet,Nets,380845,4,5:07,9,1630549,Day'Ron Sharpe,Nets,277.01,516.0,0.0,500.609,-263.996,90.708,10.55,1642857,Kasparas Jakucionis,5.912,11.471,5.736,134.79,11.19,53.63
nba_game_0022500901_processed.parquet,Nets,384711,4,4:35,5,1641730,Noah Clowney,Nets,317.29,516.0,0.0,308.825,-231.575,90.701,12.27,1629639,Tyler Herro,7.414,9.575,4.788,147.43,34.67,54.05
nba_game_0022500901_processed.parquet,Nets,388033,4,3:40,9,1629008,Michael Porter Jr.,Nets,311.53,516.0,0.0,296.37,213.335,90.102,13.28,1641796,Pelle Larsson,4.067,6.362,3.181,99.86,10.83,53.65
nba_game_0022500901_processed.parquet,Nets,412760,4,12.0,9,1630534,Ochai Agbaji,Nets,289.2,516.0,0.0,452.299,-272.604,90.571,15.79,1642443,Jahmir Young,5.246,13.995,6.997,175.24,41.72,61.64
nba_game_0022501055_processed.parquet,Cavaliers,3723,1,11:10,2.6,1631165,Keon Ellis,Cavaliers,288.61,-516.0,0.0,-411.494,-265.546,90.882,14.15,1626181,Norman Powell,4.669,6.915,3.457,161.56,44.64,59.59
nba_game_0022501055_processed.parquet,Cavaliers,11075,1,9:35,16,201935,James Harden,Cavaliers,332.18,-516.0,0.0,-188.293,-12.007,92.189,8.63,1628389,Bam Adebayo,5.219,2.745,1.373,163.18,42.99,42.03
nba_game_0022501055_processed.parquet,Cavaliers,22047,1,7:35,6,1630241,Sam Merrill,Cavaliers,317.08,-516.0,0.0,-214.092,82.546,90.81,16.06,1629639,Tyler Herro,4.706,11.002,5.501,169.04,39.49,63.53
nba_game_0022501055_processed.parquet,Cavaliers,37414,1,6:31,2.7,1630241,Sam Merrill,Cavaliers,314.03,-516.0,0.0,-237.513,-134.632,92.228,10.63,1630558,Davion Mitchell,7.778,9.206,4.603,139.18,32.05,52.78
nba_game_0022501055_processed.parquet,Cavaliers,50918,1,4:41,8,201935,James Harden,Cavaliers,318.5,-516.0,0.0,-203.824,-44.727,90.246,11.41,1641796,Pelle Larsson,5.286,3.978,1.989,174.26,37.12,46.42
nba_game_0022501055_processed.parquet,Cavaliers,83885,1,1:15,5,1628378,Donovan Mitchell,Cavaliers,308.25,-516.0,0.0,-324.885,-228.289,92.784,12.75,1631170,Jaime Jaquez Jr.,11.531,-1.503,-0.752,162.81,8.52,7.1
nba_game_0022501055_processed.parquet,Cavaliers,90153,1,53.3,11,201935,James Harden,Cavaliers,323.14,-516.0,0.0,-313.978,246.366,90.741,11.08,1631170,Jaime Jaquez Jr.,4.466,11.873,5.937,152.74,21.79,64.37
nba_game_0022501055_processed.parquet,Cavaliers,108419,2,11:15,15,1628378,Donovan Mitchell,Cavaliers,334.53,-516.0,0.0,-246.639,-188.646,90.282,12.71,1641796,Pelle Larsson,6.113,6.06,3.03,141.96,40.12,51.33
nba_game_0022501055_processed.parquet,Cavaliers,123586,2,8:54,16,1628378,Donovan Mitchell,Cavaliers,297.21,-516.0,0.0,-429.748,277.233,90.631,14.06,1641796,Pelle Larsson,4.276,13.28,6.64,138.59,49.49,65.03
nba_game_0022501055_processed.parquet,Cavaliers,140102,2,8:31,9,1631165,Keon Ellis,Cavaliers,298.98,-516.0,0.0,-383.559,260.115,91.38,11.77,1629639,Tyler Herro,6.399,11.658,5.829,174.73,44.55,57.6
nba_game_0022501055_processed.parquet,Cavaliers,191051,2,1:35,15,1631165,Keon Ellis,Cavaliers,314.0,-516.0,0.0,-234.252,128.824,91.501,13.48,203952,Andrew Wiggins,6.862,13.213,6.607,175.03,43.86,55.98
nba_game_0022501055_processed.parquet,Cavaliers,215881,2,38.2,3.0,1628378,Donovan Mitchell,Cavaliers,344.84,-516.0,0.0,-241.508,-198.08,90.075,10.97,1630558,Davion Mitchell,4.395,-0.453,-0.227,166.34,25.13,34.62
nba_game_0022501055_processed.parquet,Cavaliers,235014,3,10:02,13,1631165,Keon Ellis,Cavaliers,285.72,516.0,0.0,438.022,268.8,90.257,9.32,1629639,Tyler Herro,7.945,17.917,8.959,154.64,23.15,52.19
nba_game_0022501055_processed.parquet,Cavaliers,236039,3,9:45,17,1630241,Sam Merrill,Cavaliers,291.27,516.0,0.0,422.634,-270.0,90.8,15.18,1630558,Davion Mitchell,5.536,15.377,7.688,179.06,42.21,60.62
nba_game_0022501055_processed.parquet,Cavaliers,269434,3,5:57,15,1630241,Sam Merrill,Cavaliers,272.98,516.0,0.0,491.728,266.568,90.727,14.35,1629639,Tyler Herro,7.731,17.523,8.761,126.43,34.97,52.94
nba_game_0022501055_processed.parquet,Cavaliers,270525,3,5:38,23,203471,Dennis Schroder,Cavaliers,769.45,516.0,0.0,-169.795,23.705,91.373,14.33,1630558,Davion Mitchell,8.392,-0.802,-0.401,140.3,8.29,12.54
nba_game_0022501055_processed.parquet,Cavaliers,290063,3,4:02,0.7,1628378,Donovan Mitchell,Cavaliers,388.41,516.0,0.0,159.168,-129.284,93.253,10.81,1630558,Davion Mitchell,7.743,2.659,1.33,154.78,1.71,19.29
nba_game_0022501055_processed.parquet,Cavaliers,299181,3,2:39,15,201935,James Harden,Cavaliers,340.52,516.0,0.0,179.273,7.434,90.025,10.09,1641796,Pelle Larsson,5.787,1.681,0.84,151.16,44.53,36.05
nba_game_0022501055_processed.parquet,Cavaliers,305178,3,1:17,17,201935,James Harden,Cavaliers,316.71,516.0,0.0,250.606,164.361,90.143,10.74,1642857,Kasparas Jakucionis,5.214,11.054,5.527,158.16,20.91,61.75
nba_game_0022501055_processed.parquet,Cavaliers,307198,3,43.4,15,1628378,Donovan Mitchell,Cavaliers,341.6,516.0,0.0,240.159,186.526,90.407,13.3,1631170,Jaime Jaquez Jr.,5.342,4.916,2.458,144.74,34.69,49.74
nba_game_0022501055_processed.parquet,Cavaliers,310420,3,13.8,7,1628378,Donovan Mitchell,Cavaliers,317.34,516.0,0.0,272.168,196.3,91.664,13.31,1641796,Pelle Larsson,4.986,1.076,0.538,149.0,37.36,36.58
nba_game_0022501055_processed.parquet,Cavaliers,326742,4,11:28,16,1631165,Keon Ellis,Cavaliers,296.02,516.0,0.0,374.801,252.543,91.26,11.64,1629639,Tyler Herro,5.349,10.791,5.396,173.61,36.26,61.28
nba_game_0022501055_processed.parquet,Cavaliers,356971,4,7:58,14,201935,James Harden,Cavaliers,328.36,516.0,0.0,201.409,71.778,91.096,12.96,203952,Andrew Wiggins,6.151,10.237,5.118,163.83,42.23,58.47
nba_game_0022501055_processed.parquet,Cavaliers,369130,4,6:31,2.6,1631165,Keon Ellis,Cavaliers,308.58,516.0,0.0,299.252,-212.598,90.976,16.87,1628389,Bam Adebayo,8.905,9.437,4.719,158.4,31.88,48.83
nba_game_0022501055_processed.parquet,Cavaliers,374098,4,6:11,15,201935,James Harden,Cavaliers,321.94,516.0,0.0,319.303,-247.357,91.786,13.98,1630558,Davion Mitchell,4.989,12.688,6.344,152.36,40.58,62.54
nba_game_0022501055_processed.parquet,Cavaliers,383867,4,4:50,20,1630241,Sam Merrill,Cavaliers,348.64,516.0,0.0,202.428,137.205,92.115,17.68,1628389,Bam Adebayo,7.85,-0.009,-0.005,161.64,27.34,22.53
nba_game_0022501055_processed.parquet,Cavaliers,412975,4,2:49,16,201935,James Harden,Cavaliers,326.98,516.0,0.0,240.419,164.455,90.902,13.39,1641796,Pelle Larsson,7.674,13.122,6.561,175.46,49.5,53.14
nba_game_0022501055_processed.parquet,Cavaliers,424479,4,1:01,14,1630241,Sam Merrill,Cavaliers,319.35,516.0,0.0,331.063,251.022,92.639,9.96,1626181,Norman Powell,5.419,9.201,4.6,179.76,43.08,61.03
nba_game_0022501055_processed.parquet,Cavaliers,425532,4,45.1,14,1631165,Keon Ellis,Cavaliers,338.23,516.0,0.0,185.379,34.573,91.297,11.72,1630558,Davion Mitchell,4.458,10.3,5.15,158.66,41.16,64.4
nba_game_0022501083_processed.parquet,Pacers,3867,1,10:59,18,1629614,Andrew Nembhard,Pacers,346.18,-516.0,0.0,-271.457,42.5,90.154,14.47,1630558,Davion Mitchell,5.166,1.617,0.808,177.54,37.43,37.98
nba_game_0022501083_processed.parquet,Pacers,25357,1,8:32,17,1630695,Micah Potter,Pacers,287.55,-516.0,0.0,-436.797,272.933,90.833,8.02,1628389,Bam Adebayo,5.551,0.851,0.425,171.3,33.24,33.76
nba_game_0022501083_processed.parquet,Pacers,30478,1,7:43,10,1641771,Jalen Slawson,Pacers,335.26,-516.0,0.0,-265.188,-204.985,91.449,9.42,1630558,Davion Mitchell,5.831,8.57,4.285,159.2,17.59,59.25
nba_game_0022501083_processed.parquet,Pacers,50635,1,6:07,13,1630695,Micah Potter,Pacers,275.49,-516.0,0.0,-519.34,-272.854,90.726,9.64,1628389,Bam Adebayo,9.685,5.605,2.803,178.06,16.28,35.69
nba_game_0022501083_processed.parquet,Pacers,55601,1,5:44,12,1630695,Micah Potter,Pacers,287.2,-516.0,0.0,-428.673,-269.333,90.446,10.87,203952,Andrew Wiggins,5.973,7.321,3.66,163.1,35.79,56.55
nba_game_0022501083_processed.parquet,Pacers,59781,1,4:34,10,204456,T.J. McConnell,Pacers,309.75,-516.0,0.0,-304.058,-203.054,94.017,10.8,203952,Andrew Wiggins,6.35,3.243,1.622,168.31,40.77,39.94
nba_game_0022501083_processed.parquet,Pacers,61452,1,4:06,14,1630695,Micah Potter,Pacers,277.93,-516.0,0.0,-484.334,-274.0,92.409,10.85,1628389,Bam Adebayo,4.15,4.088,2.044,163.58,44.64,50.8
nba_game_0022501083_processed.parquet,Pacers,74629,1,3:33,15,1630695,Micah Potter,Pacers,287.19,-516.0,0.0,-459.769,277.454,92.469,9.68,1642276,Kel'el Ware,5.32,8.738,4.369,163.82,32.29,61.38
nba_game_0022501083_processed.parquet,Pacers,80224,1,2:49,12,204456,T.J. McConnell,Pacers,312.24,-516.0,0.0,-265.307,-159.51,91.532,8.04,1631323,Simone Fontecchio,16.882,4.353,2.176,128.06,4.88,20.39
nba_game_0022501083_processed.parquet,Pacers,113589,2,10:56,10,1641738,Kobe Brown,Pacers,326.72,-516.0,0.0,-206.512,83.504,91.717,9.33,1642276,Kel'el Ware,6.813,13.637,6.819,146.68,40.27,56.15
nba_game_0022501083_processed.parquet,Pacers,120405,2,9:56,9,1627783,Pascal Siakam,Pacers,279.49,-516.0,0.0,-496.595,-269.499,90.198,8.01,1631323,Simone Fontecchio,7.06,14.522,7.261,133.42,11.17,49.6
nba_game_0022501083_processed.parquet,Pacers,125004,2,9:35,14,1630679,Ethan Thompson,Pacers,275.19,-516.0,0.0,-514.364,-268.389,90.284,15.82,1631323,Simone Fontecchio,7.948,13.948,6.974,110.67,43.1,52.18
nba_game_0022501083_processed.parquet,Pacers,126756,2,9:06,17,1630167,Obi Toppin,Pacers,340.54,-516.0,0.0,-231.092,170.614,91.324,11.0,1631323,Simone Fontecchio,7.03,5.215,2.608,167.2,35.77,44.95
nba_game_0022501083_processed.parquet,Pacers,135501,2,7:47,16,1630167,Obi Toppin,Pacers,325.04,-516.0,0.0,-238.037,-146.489,92.005,9.42,1642857,Kasparas Jakucionis,6.174,12.012,6.006,165.38,46.38,58.39
nba_game_0022501083_processed.parquet,Pacers,158470,2,6:18,13,1627783,Pascal Siakam,Pacers,317.32,-516.0,0.0,-305.767,226.791,90.165,9.45,1628389,Bam Adebayo,8.275,5.534,2.767,170.16,35.6,41.79
nba_game_0022501083_processed.parquet,Pacers,160697,2,6:04,17,1627783,Pascal Siakam,Pacers,336.81,-516.0,0.0,-187.538,20.624,90.785,7.9,203952,Andrew Wiggins,7.956,4.65,2.325,150.46,27.27,39.59
nba_game_0022501083_processed.parquet,Pacers,175243,2,5:04,21,1630167,Obi Toppin,Pacers,317.88,-516.0,0.0,-336.109,244.8,92.881,9.43,203952,Andrew Wiggins,8.003,6.384,3.192,173.7,41.6,45.93
nba_game_0022501083_processed.parquet,Pacers,194427,2,2:57,15,1630695,Micah Potter,Pacers,273.83,-516.0,0.0,-475.06,-267.357,91.801,13.69,1628389,Bam Adebayo,9.418,12.586,6.293,169.87,32.75,47.04
nba_game_0022501083_processed.parquet,Pacers,198419,2,1:51,19,1629614,Andrew Nembhard,Pacers,329.61,-516.0,0.0,-209.406,78.024,90.33,11.9,1628389,Bam Adebayo,5.718,0.456,0.228,169.88,35.05,31.7
nba_game_0022501083_processed.parquet,Pacers,205593,2,1:47,16,1641738,Kobe Brown,Pacers,276.17,-516.0,0.0,-512.591,-268.888,91.241,9.64,1630558,Davion Mitchell,5.236,16.451,8.225,123.58,41.0,61.67
nba_game_0022501083_processed.parquet,Pacers,206853,2,1:26,17,1627783,Pascal Siakam,Pacers,321.25,-516.0,0.0,-206.097,-45.888,92.063,6.98,203952,Andrew Wiggins,4.328,7.135,3.568,179.3,45.25,61.61
nba_game_0022501083_processed.parquet,Pacers,213423,2,29.3,2.4,1630679,Ethan Thompson,Pacers,303.21,-516.0,0.0,-307.121,221.97,91.139,9.04,1630558,Davion Mitchell,3.581,1.754,0.877,155.2,22.41,44.05
